"date","year","month","hour","wday","consumption","short_det","index","actual","res","stoch"
"2019-01-01",2019,1,1,"Di",17478,-1837.03666666667,1,135,1972.03666666667,157.964757292979
"2019-01-01",2019,1,2,"Di",16954,-2779.03666666664,2,-389,2390.03666666664,342.947003221511
"2019-01-01",2019,1,3,"Di",16391,-3287.27666666659,3,-952,2335.27666666659,400.818618328978
"2019-01-01",2019,1,4,"Di",16212,-3516.15666666659,4,-1131,2385.15666666659,376.540156663467
"2019-01-01",2019,1,5,"Di",16098,-3560.31666666653,5,-1245,2315.31666666653,307.881437555493
"2019-01-01",2019,1,6,"Di",15988,-3272.87666666662,6,-1355,1917.87666666662,331.876549165451
"2019-01-01",2019,1,7,"Di",15825,-2460.67666666676,7,-1518,942.67666666676,370.760765071625
"2019-01-01",2019,1,8,"Di",15518,-1062.91666666672,8,-1825,-762.08333333328,405.346855231749
"2019-01-01",2019,1,9,"Di",16280,-79.7166666666999,9,-1063,-983.2833333333,337.393366872679
"2019-01-01",2019,1,10,"Di",16875,1071.16333333332,10,-468,-1539.16333333332,225.690079425183
"2019-01-01",2019,1,11,"Di",17471,1541.72333333329,11,128,-1413.72333333329,117.034184447614
"2019-01-01",2019,1,12,"Di",17591,1749.52333333336,12,248,-1501.52333333336,100.220656773762
"2019-01-01",2019,1,13,"Di",17553,1529.08333333334,13,210,-1319.08333333334,104.397609983968
"2019-01-01",2019,1,14,"Di",17548,1433.00333333328,14,205,-1228.00333333328,91.8378832504967
"2019-01-01",2019,1,15,"Di",17600,1434.52333333323,15,257,-1177.52333333323,43.0819905884186
"2019-01-01",2019,1,16,"Di",18015,1405.36333333331,16,672,-733.36333333331,-145.21973581018
"2019-01-01",2019,1,17,"Di",18770,1654.96333333336,17,1427,-227.96333333336,-383.52442753482
"2019-01-01",2019,1,18,"Di",18899,2293.80333333334,18,1556,-737.80333333334,-529.419810840542
"2019-01-01",2019,1,19,"Di",18864,2578.00333333332,19,1521,-1057.00333333332,-485.704519971627
"2019-01-01",2019,1,20,"Di",18615,2216.9233333333,20,1272,-944.9233333333,-464.660636284822
"2019-01-01",2019,1,21,"Di",18587,1718.20333333331,21,1244,-474.20333333331,-391.464450384405
"2019-01-01",2019,1,22,"Di",18214,1288.92333333332,22,871,-417.92333333332,-343.154510609737
"2019-01-01",2019,1,23,"Di",17662,593.003333333339,23,319,-274.003333333339,-303.756762424719
"2019-01-01",2019,1,24,"Di",17224,-652.196666666679,24,-119,533.196666666679,-191.108690989878
"2019-01-02",2019,1,1,"Mi",16643,-1728.325,25,-2197.75,-469.425,157.964757292979
"2019-01-02",2019,1,2,"Mi",16034,-2719.76499999997,26,-2806.75,-86.9850000000301,342.947003221511
"2019-01-02",2019,1,3,"Mi",16102,-3244.88499999992,27,-2738.75,506.13499999992,400.818618328978
"2019-01-02",2019,1,4,"Mi",15961,-3499.12499999991,28,-2879.75,619.37499999991,376.540156663467
"2019-01-02",2019,1,5,"Mi",16188,-3509.04499999984,29,-2652.75,856.29499999984,307.881437555493
"2019-01-02",2019,1,6,"Mi",16630,-3233.36499999995,30,-2210.75,1022.61499999995,331.876549165451
"2019-01-02",2019,1,7,"Mi",17313,-2480.56500000011,31,-1527.75,952.81500000011,370.760765071625
"2019-01-02",2019,1,8,"Mi",17889,-1071.08500000007,32,-951.75,119.33500000007,405.346855231749
"2019-01-02",2019,1,9,"Mi",19159,-108.365000000036,33,318.25,426.615000000036,337.393366872679
"2019-01-02",2019,1,10,"Mi",19962,1027.83499999998,34,1121.25,93.41500000002,225.690079425183
"2019-01-02",2019,1,11,"Mi",20544,1518.27499999995,35,1703.25,184.97500000005,117.034184447614
"2019-01-02",2019,1,12,"Mi",20405,1739.59500000002,36,1564.25,-175.34500000002,100.220656773762
"2019-01-02",2019,1,13,"Mi",20312,1515.51500000001,37,1471.25,-44.2650000000101,104.397609983968
"2019-01-02",2019,1,14,"Mi",20143,1352.71499999995,38,1302.25,-50.4649999999499,91.8378832504967
"2019-01-02",2019,1,15,"Mi",20264,1348.1949999999,39,1423.25,75.0550000001001,43.0819905884186
"2019-01-02",2019,1,16,"Mi",20483,1347.39499999998,40,1642.25,294.85500000002,-145.21973581018
"2019-01-02",2019,1,17,"Mi",20791,1646.03500000003,41,1950.25,304.21499999997,-383.52442753482
"2019-01-02",2019,1,18,"Mi",20839,2345.67500000001,42,1998.25,-347.42500000001,-529.419810840542
"2019-01-02",2019,1,19,"Mi",20629,2602.87499999998,43,1788.25,-814.62499999998,-485.704519971627
"2019-01-02",2019,1,20,"Mi",20079,2173.83499999997,44,1238.25,-935.58499999997,-464.660636284822
"2019-01-02",2019,1,21,"Mi",19799,1726.83499999997,45,958.25,-768.58499999997,-391.464450384405
"2019-01-02",2019,1,22,"Mi",19411,1295.47499999998,46,570.25,-725.22499999998,-343.154510609737
"2019-01-02",2019,1,23,"Mi",18653,603.315000000005,47,-187.75,-791.065000000005,-303.756762424719
"2019-01-02",2019,1,24,"Mi",17945,-649.045000000004,48,-895.75,-246.704999999996,-191.108690989878
"2019-01-03",2019,1,1,"Do",17209,-1753.79666666667,49,-2190.125,-436.32833333333,157.964757292979
"2019-01-03",2019,1,2,"Do",16648,-2753.67666666664,50,-2751.125,2.5516666666399,342.947003221511
"2019-01-03",2019,1,3,"Do",16337,-3287.23666666659,51,-3062.125,225.11166666659,400.818618328978
"2019-01-03",2019,1,4,"Do",16212,-3551.55666666659,52,-3187.125,364.43166666659,376.540156663467
"2019-01-03",2019,1,5,"Do",16486,-3548.35666666651,53,-2913.125,635.23166666651,307.881437555493
"2019-01-03",2019,1,6,"Do",16936,-3272.7566666666,54,-2463.125,809.6316666666,331.876549165451
"2019-01-03",2019,1,7,"Do",17858,-2527.39666666678,55,-1541.125,986.27166666678,370.760765071625
"2019-01-03",2019,1,8,"Do",18760,-1182.43666666674,56,-639.125,543.31166666674,405.346855231749
"2019-01-03",2019,1,9,"Do",19898,-223.916666666708,57,498.875,722.791666666708,337.393366872679
"2019-01-03",2019,1,10,"Do",20684,951.08333333332,58,1284.875,333.79166666668,225.690079425183
"2019-01-03",2019,1,11,"Do",21132,1439.12333333329,59,1732.875,293.75166666671,117.034184447614
"2019-01-03",2019,1,12,"Do",20918,1692.76333333336,60,1518.875,-173.88833333336,100.220656773762
"2019-01-03",2019,1,13,"Do",20839,1473.68333333334,61,1439.875,-33.80833333334,104.397609983968
"2019-01-03",2019,1,14,"Do",20958,1350.48333333329,62,1558.875,208.39166666671,91.8378832504967
"2019-01-03",2019,1,15,"Do",20874,1355.76333333324,63,1474.875,119.11166666676,43.0819905884186
"2019-01-03",2019,1,16,"Do",21246,1353.64333333331,64,1846.875,493.23166666669,-145.21973581018
"2019-01-03",2019,1,17,"Do",21525,1679.88333333336,65,2125.875,445.99166666664,-383.52442753482
"2019-01-03",2019,1,18,"Do",21365,2346.68333333334,66,1965.875,-380.80833333334,-529.419810840542
"2019-01-03",2019,1,19,"Do",21042,2685.44333333332,67,1642.875,-1042.56833333332,-485.704519971627
"2019-01-03",2019,1,20,"Do",20619,2342.8033333333,68,1219.875,-1122.9283333333,-464.660636284822
"2019-01-03",2019,1,21,"Do",20443,1847.72333333331,69,1043.875,-803.84833333331,-391.464450384405
"2019-01-03",2019,1,22,"Do",19941,1411.64333333331,70,541.875,-869.76833333331,-343.154510609737
"2019-01-03",2019,1,23,"Do",19109,734.603333333351,71,-290.125,-1024.72833333335,-303.756762424719
"2019-01-03",2019,1,24,"Do",18540,-564.196666666679,72,-859.125,-294.928333333321,-191.108690989878
"2019-01-04",2019,1,1,"Fr",17576,-1605.50160256408,73,-2245.875,-640.37339743592,157.964757292979
"2019-01-04",2019,1,2,"Fr",17017,-2566.19391025633,74,-2804.875,-238.68108974367,342.947003221511
"2019-01-04",2019,1,3,"Fr",16759,-3140.46314102563,75,-3062.875,77.5881410256302,400.818618328978
"2019-01-04",2019,1,4,"Fr",16764,-3362.04006410269,76,-3057.875,304.16506410269,376.540156663467
"2019-01-04",2019,1,5,"Fr",16885,-3414.61698717952,77,-2936.875,477.74198717952,307.881437555493
"2019-01-04",2019,1,6,"Fr",17461,-3154.84775641032,78,-2360.875,793.97275641032,331.876549165451
"2019-01-04",2019,1,7,"Fr",18297,-2444.80929487193,79,-1524.875,919.93429487193,370.760765071625
"2019-01-04",2019,1,8,"Fr",19032,-1178.73237179496,80,-789.875,388.85737179496,405.346855231749
"2019-01-04",2019,1,9,"Fr",20262,-271.155448717971,81,440.125,711.280448717971,337.393366872679
"2019-01-04",2019,1,10,"Fr",21294,949.152243589745,82,1472.125,522.972756410255,225.690079425183
"2019-01-04",2019,1,11,"Fr",21566,1465.30608974354,83,1744.125,278.81891025646,117.034184447614
"2019-01-04",2019,1,12,"Fr",21494,1744.92147435901,84,1672.125,-72.7964743590101,100.220656773762
"2019-01-04",2019,1,13,"Fr",21555,1520.65224358966,85,1733.125,212.47275641034,104.397609983968
"2019-01-04",2019,1,14,"Fr",21532,1459.30608974365,86,1710.125,250.81891025635,91.8378832504967
"2019-01-04",2019,1,15,"Fr",21416,1390.45993589742,87,1594.125,203.66506410258,43.0819905884186
"2019-01-04",2019,1,16,"Fr",21596,1333.42147435892,88,1774.125,440.70352564108,-145.21973581018
"2019-01-04",2019,1,17,"Fr",21971,1617.65224358977,89,2149.125,531.47275641023,-383.52442753482
"2019-01-04",2019,1,18,"Fr",21884,2312.26762820512,90,2062.125,-250.14262820512,-529.419810840542
"2019-01-04",2019,1,19,"Fr",21583,2580.92147435902,91,1761.125,-819.79647435902,-485.704519971627
"2019-01-04",2019,1,20,"Fr",21006,2137.5368589744,92,1184.125,-953.4118589744,-464.660636284822
"2019-01-04",2019,1,21,"Fr",20645,1594.45993589742,93,823.125,-771.33493589742,-391.464450384405
"2019-01-04",2019,1,22,"Fr",20167,1138.22916666666,94,345.125,-793.10416666666,-343.154510609737
"2019-01-04",2019,1,23,"Fr",19374,540.883012820513,95,-447.875,-988.758012820513,-303.756762424719
"2019-01-04",2019,1,24,"Fr",18589,-646.809294871785,96,-1232.875,-586.065705128215,-191.108690989878
"2019-01-05",2019,1,1,"Sa",17739,-837.626666666668,97,-1812.458,-974.831333333332,157.964757292979
"2019-01-05",2019,1,2,"Sa",17149,-1823.50666666664,98,-2402.458,-578.95133333336,342.947003221511
"2019-01-05",2019,1,3,"Sa",16691,-2425.30666666661,99,-2860.458,-435.15133333339,400.818618328978
"2019-01-05",2019,1,4,"Sa",16731,-2717.74666666659,100,-2820.458,-102.71133333341,376.540156663467
"2019-01-05",2019,1,5,"Sa",16771,-2780.46666666655,101,-2780.458,0.00866666654974324,307.881437555493
"2019-01-05",2019,1,6,"Sa",17085,-2694.62666666663,102,-2466.458,228.16866666663,331.876549165451
"2019-01-05",2019,1,7,"Sa",17649,-2308.90666666678,103,-1902.458,406.44866666678,370.760765071625
"2019-01-05",2019,1,8,"Sa",18101,-1848.46666666672,104,-1450.458,398.00866666672,405.346855231749
"2019-01-05",2019,1,9,"Sa",19322,-1293.86666666673,105,-229.4583,1064.40836666673,337.393366872679
"2019-01-05",2019,1,10,"Sa",20206,-3.10666666661473,106,654.5417,657.648366666615,225.690079425183
"2019-01-05",2019,1,11,"Sa",20628,784.453333333315,107,1076.542,292.088666666685,117.034184447614
"2019-01-05",2019,1,12,"Sa",20692,1305.21333333335,108,1140.542,-164.67133333335,100.220656773762
"2019-01-05",2019,1,13,"Sa",20636,1271.01333333334,109,1084.542,-186.47133333334,104.397609983968
"2019-01-05",2019,1,14,"Sa",20804,1166.1733333333,110,1252.542,86.3686666666999,91.8378832504967
"2019-01-05",2019,1,15,"Sa",20869,1112.85333333326,111,1317.542,204.68866666674,43.0819905884186
"2019-01-05",2019,1,16,"Sa",21334,1055.77333333332,112,1782.542,726.76866666668,-145.21973581018
"2019-01-05",2019,1,17,"Sa",21826,1414.09333333336,113,2274.542,860.44866666664,-383.52442753482
"2019-01-05",2019,1,18,"Sa",22029,2292.45333333334,114,2477.542,185.08866666666,-529.419810840542
"2019-01-05",2019,1,19,"Sa",21618,2628.57333333332,115,2066.542,-562.03133333332,-485.704519971627
"2019-01-05",2019,1,20,"Sa",21304,2245.0133333333,116,1752.542,-492.4713333333,-464.660636284822
"2019-01-05",2019,1,21,"Sa",20906,1710.33333333331,117,1354.542,-355.79133333331,-391.464450384405
"2019-01-05",2019,1,22,"Sa",20497,1287.21333333332,118,945.5417,-341.67163333332,-343.154510609737
"2019-01-05",2019,1,23,"Sa",19677,740.133333333339,119,125.5417,-614.591633333339,-303.756762424719
"2019-01-05",2019,1,24,"Sa",18971,-279.666666666675,120,-580.4583,-300.791633333325,-191.108690989878
"2019-01-06",2019,1,1,"So",17831,-778.927083333329,121,-1302.667,-523.739916666671,157.964757292979
"2019-01-06",2019,1,2,"So",17371,-1669.38541666668,122,-1762.667,-93.28158333332,342.947003221511
"2019-01-06",2019,1,3,"So",16974,-2234.09374999999,123,-2159.667,74.4267499999901,400.818618328978
"2019-01-06",2019,1,4,"So",17004,-2565.51041666679,124,-2129.667,435.84341666679,376.540156663467
"2019-01-06",2019,1,5,"So",17031,-2688.84374999983,125,-2102.667,586.17674999983,307.881437555493
"2019-01-06",2019,1,6,"So",17252,-2528.26041666668,126,-1881.667,646.59341666668,331.876549165451
"2019-01-06",2019,1,7,"So",17656,-2241.21875000004,127,-1477.667,763.55175000004,370.760765071625
"2019-01-06",2019,1,8,"So",17871,-1964.76041666669,128,-1262.667,702.09341666669,405.346855231749
"2019-01-06",2019,1,9,"So",19021,-1607.30208333349,129,-112.6667,1494.63538333349,337.393366872679
"2019-01-06",2019,1,10,"So",19960,-443.76041666658,130,826.3333,1270.09371666658,225.690079425183
"2019-01-06",2019,1,11,"So",20523,349.781249999972,131,1389.333,1039.55175000003,117.034184447614
"2019-01-06",2019,1,12,"So",20714,930.114583333324,132,1580.333,650.218416666676,100.220656773762
"2019-01-06",2019,1,13,"So",20638,918.489583333317,133,1504.333,585.843416666683,104.397609983968
"2019-01-06",2019,1,14,"So",20708,813.281249999982,134,1574.333,761.051750000018,91.8378832504967
"2019-01-06",2019,1,15,"So",20575,781.364583333319,135,1441.333,659.968416666681,43.0819905884186
"2019-01-06",2019,1,16,"So",21000,798.822916666672,136,1866.333,1067.51008333333,-145.21973581018
"2019-01-06",2019,1,17,"So",21317,1295.32291666665,137,2183.333,888.01008333335,-383.52442753482
"2019-01-06",2019,1,18,"So",20989,2254.32291666667,138,1855.333,-398.98991666667,-529.419810840542
"2019-01-06",2019,1,19,"So",19991,2774.78125,139,857.3333,-1917.44795,-485.704519971627
"2019-01-06",2019,1,20,"So",19496,2492.69791666671,140,362.3333,-2130.36461666671,-464.660636284822
"2019-01-06",2019,1,21,"So",19402,2122.57291666667,141,268.3333,-1854.23961666667,-391.464450384405
"2019-01-06",2019,1,22,"So",19196,1836.15625000001,142,62.33333,-1773.82292000001,-343.154510609737
"2019-01-06",2019,1,23,"So",18537,1251.69791666667,143,-596.6667,-1848.36461666667,-303.756762424719
"2019-01-06",2019,1,24,"So",18151,102.65625,144,-982.6667,-1085.32295,-191.108690989878
"2019-01-07",2019,1,1,"Mo",17278,-1992.49826388889,145,-1068.333,924.16526388889,157.964757292979
"2019-01-07",2019,1,2,"Mo",16890,-2866.2482638889,146,-1456.333,1409.9152638889,342.947003221511
"2019-01-07",2019,1,3,"Mo",16640,-3413.87326388888,147,-1706.333,1707.54026388888,400.818618328978
"2019-01-07",2019,1,4,"Mo",16521,-3646.99826388902,148,-1825.333,1821.66526388902,376.540156663467
"2019-01-07",2019,1,5,"Mo",16688,-3663.78993055538,149,-1658.333,2005.45693055538,307.881437555493
"2019-01-07",2019,1,6,"Mo",16610,-3415.28993055557,150,-1736.333,1678.95693055557,331.876549165451
"2019-01-07",2019,1,7,"Mo",16955,-2628.33159722228,151,-1391.333,1236.99859722228,370.760765071625
"2019-01-07",2019,1,8,"Mo",16909,-1207.45659722225,152,-1437.333,-229.87640277775,405.346855231749
"2019-01-07",2019,1,9,"Mo",17897,-227.248263888947,153,-449.3333,-222.085036111053,337.393366872679
"2019-01-07",2019,1,10,"Mo",18673,994.460069444418,154,326.6667,-667.793369444418,225.690079425183
"2019-01-07",2019,1,11,"Mo",19120,1587.79340277778,155,773.6667,-814.12670277778,117.034184447614
"2019-01-07",2019,1,12,"Mo",19032,1920.62673611114,156,685.6667,-1234.96003611114,100.220656773762
"2019-01-07",2019,1,13,"Mo",19023,1689.37673611109,157,676.6667,-1012.71003611109,104.397609983968
"2019-01-07",2019,1,14,"Mo",18856,1543.62673611105,158,509.6667,-1033.96003611105,91.8378832504967
"2019-01-07",2019,1,15,"Mo",18870,1520.8767361111,159,523.6667,-997.2100361111,43.0819905884186
"2019-01-07",2019,1,16,"Mo",19231,1478.83506944448,160,884.6667,-594.16836944448,-145.21973581018
"2019-01-07",2019,1,17,"Mo",19736,1789.83506944442,161,1389.667,-400.16806944442,-383.52442753482
"2019-01-07",2019,1,18,"Mo",19875,2418.79340277777,162,1528.667,-890.12640277777,-529.419810840542
"2019-01-07",2019,1,19,"Mo",19755,2662.96006944445,163,1408.667,-1254.29306944445,-485.704519971627
"2019-01-07",2019,1,20,"Mo",19735,2207.12673611116,164,1388.667,-818.45973611116,-464.660636284822
"2019-01-07",2019,1,21,"Mo",19536,1767.79340277778,165,1189.667,-578.12640277778,-391.464450384405
"2019-01-07",2019,1,22,"Mo",19340,1347.00173611112,166,993.6667,-353.33503611112,-343.154510609737
"2019-01-07",2019,1,23,"Mo",18823,706.001736111121,167,476.6667,-229.335036111121,-303.756762424719
"2019-01-07",2019,1,24,"Mo",18319,-573.373263888887,168,-27.33333,546.039933888887,-191.108690989878
"2019-01-08",2019,1,1,"Di",17649,-1837.03666666667,169,-2618.333,-781.29633333333,157.964757292979
"2019-01-08",2019,1,2,"Di",17290,-2779.03666666664,170,-2977.333,-198.29633333336,342.947003221511
"2019-01-08",2019,1,3,"Di",16853,-3287.27666666659,171,-3414.333,-127.05633333341,400.818618328978
"2019-01-08",2019,1,4,"Di",16833,-3516.15666666659,172,-3434.333,81.8236666665898,376.540156663467
"2019-01-08",2019,1,5,"Di",17194,-3560.31666666653,173,-3073.333,486.98366666653,307.881437555493
"2019-01-08",2019,1,6,"Di",17780,-3272.87666666662,174,-2487.333,785.54366666662,331.876549165451
"2019-01-08",2019,1,7,"Di",18868,-2460.67666666676,175,-1399.333,1061.34366666676,370.760765071625
"2019-01-08",2019,1,8,"Di",19881,-1062.91666666672,176,-386.3333,676.58336666672,405.346855231749
"2019-01-08",2019,1,9,"Di",21320,-79.7166666666999,177,1052.667,1132.3836666667,337.393366872679
"2019-01-08",2019,1,10,"Di",22046,1071.16333333332,178,1778.667,707.50366666668,225.690079425183
"2019-01-08",2019,1,11,"Di",22320,1541.72333333329,179,2052.667,510.94366666671,117.034184447614
"2019-01-08",2019,1,12,"Di",22009,1749.52333333336,180,1741.667,-7.85633333336,100.220656773762
"2019-01-08",2019,1,13,"Di",21728,1529.08333333334,181,1460.667,-68.4163333333402,104.397609983968
"2019-01-08",2019,1,14,"Di",21709,1433.00333333328,182,1441.667,8.66366666672002,91.8378832504967
"2019-01-08",2019,1,15,"Di",21568,1434.52333333323,183,1300.667,-133.85633333323,43.0819905884186
"2019-01-08",2019,1,16,"Di",21862,1405.36333333331,184,1594.667,189.30366666669,-145.21973581018
"2019-01-08",2019,1,17,"Di",22225,1654.96333333336,185,1957.667,302.70366666664,-383.52442753482
"2019-01-08",2019,1,18,"Di",22161,2293.80333333334,186,1893.667,-400.13633333334,-529.419810840542
"2019-01-08",2019,1,19,"Di",21857,2578.00333333332,187,1589.667,-988.33633333332,-485.704519971627
"2019-01-08",2019,1,20,"Di",21512,2216.9233333333,188,1244.667,-972.2563333333,-464.660636284822
"2019-01-08",2019,1,21,"Di",21359,1718.20333333331,189,1091.667,-626.53633333331,-391.464450384405
"2019-01-08",2019,1,22,"Di",20940,1288.92333333332,190,672.6667,-616.25663333332,-343.154510609737
"2019-01-08",2019,1,23,"Di",20091,593.003333333339,191,-176.3333,-769.336633333339,-303.756762424719
"2019-01-08",2019,1,24,"Di",19361,-652.196666666679,192,-906.3333,-254.136633333321,-191.108690989878
"2019-01-09",2019,1,1,"Mi",18550,-1728.325,193,-2190.708,-462.383,157.964757292979
"2019-01-09",2019,1,2,"Mi",17990,-2719.76499999997,194,-2750.708,-30.9430000000302,342.947003221511
"2019-01-09",2019,1,3,"Mi",17870,-3244.88499999992,195,-2870.708,374.17699999992,400.818618328978
"2019-01-09",2019,1,4,"Mi",17680,-3499.12499999991,196,-3060.708,438.41699999991,376.540156663467
"2019-01-09",2019,1,5,"Mi",17908,-3509.04499999984,197,-2832.708,676.33699999984,307.881437555493
"2019-01-09",2019,1,6,"Mi",18663,-3233.36499999995,198,-2077.708,1155.65699999995,331.876549165451
"2019-01-09",2019,1,7,"Mi",19630,-2480.56500000011,199,-1110.708,1369.85700000011,370.760765071625
"2019-01-09",2019,1,8,"Mi",20629,-1071.08500000007,200,-111.7083,959.37670000007,405.346855231749
"2019-01-09",2019,1,9,"Mi",21805,-108.365000000036,201,1064.292,1172.65700000004,337.393366872679
"2019-01-09",2019,1,10,"Mi",22334,1027.83499999998,202,1593.292,565.45700000002,225.690079425183
"2019-01-09",2019,1,11,"Mi",22544,1518.27499999995,203,1803.292,285.01700000005,117.034184447614
"2019-01-09",2019,1,12,"Mi",22204,1739.59500000002,204,1463.292,-276.30300000002,100.220656773762
"2019-01-09",2019,1,13,"Mi",22210,1515.51500000001,205,1469.292,-46.2230000000102,104.397609983968
"2019-01-09",2019,1,14,"Mi",22085,1352.71499999995,206,1344.292,-8.42299999994998,91.8378832504967
"2019-01-09",2019,1,15,"Mi",22034,1348.1949999999,207,1293.292,-54.9029999999,43.0819905884186
"2019-01-09",2019,1,16,"Mi",22262,1347.39499999998,208,1521.292,173.89700000002,-145.21973581018
"2019-01-09",2019,1,17,"Mi",22677,1646.03500000003,209,1936.292,290.25699999997,-383.52442753482
"2019-01-09",2019,1,18,"Mi",22590,2345.67500000001,210,1849.292,-496.38300000001,-529.419810840542
"2019-01-09",2019,1,19,"Mi",22155,2602.87499999998,211,1414.292,-1188.58299999998,-485.704519971627
"2019-01-09",2019,1,20,"Mi",21840,2173.83499999997,212,1099.292,-1074.54299999997,-464.660636284822
"2019-01-09",2019,1,21,"Mi",21435,1726.83499999997,213,694.2917,-1032.54329999997,-391.464450384405
"2019-01-09",2019,1,22,"Mi",21076,1295.47499999998,214,335.2917,-960.18329999998,-343.154510609737
"2019-01-09",2019,1,23,"Mi",20125,603.315000000005,215,-615.7083,-1219.02330000001,-303.756762424719
"2019-01-09",2019,1,24,"Mi",19481,-649.045000000004,216,-1259.708,-610.662999999996,-191.108690989878
"2019-01-10",2019,1,1,"Do",18433,-1753.79666666667,217,-2278.25,-524.45333333333,157.964757292979
"2019-01-10",2019,1,2,"Do",17930,-2753.67666666664,218,-2781.25,-27.5733333333601,342.947003221511
"2019-01-10",2019,1,3,"Do",17645,-3287.23666666659,219,-3066.25,220.98666666659,400.818618328978
"2019-01-10",2019,1,4,"Do",17542,-3551.55666666659,220,-3169.25,382.30666666659,376.540156663467
"2019-01-10",2019,1,5,"Do",17813,-3548.35666666651,221,-2898.25,650.10666666651,307.881437555493
"2019-01-10",2019,1,6,"Do",18242,-3272.7566666666,222,-2469.25,803.5066666666,331.876549165451
"2019-01-10",2019,1,7,"Do",19529,-2527.39666666678,223,-1182.25,1345.14666666678,370.760765071625
"2019-01-10",2019,1,8,"Do",20428,-1182.43666666674,224,-283.25,899.18666666674,405.346855231749
"2019-01-10",2019,1,9,"Do",21612,-223.916666666708,225,900.75,1124.66666666671,337.393366872679
"2019-01-10",2019,1,10,"Do",22419,951.08333333332,226,1707.75,756.66666666668,225.690079425183
"2019-01-10",2019,1,11,"Do",22617,1439.12333333329,227,1905.75,466.62666666671,117.034184447614
"2019-01-10",2019,1,12,"Do",22548,1692.76333333336,228,1836.75,143.98666666664,100.220656773762
"2019-01-10",2019,1,13,"Do",22422,1473.68333333334,229,1710.75,237.06666666666,104.397609983968
"2019-01-10",2019,1,14,"Do",22362,1350.48333333329,230,1650.75,300.26666666671,91.8378832504967
"2019-01-10",2019,1,15,"Do",22262,1355.76333333324,231,1550.75,194.98666666676,43.0819905884186
"2019-01-10",2019,1,16,"Do",22458,1353.64333333331,232,1746.75,393.10666666669,-145.21973581018
"2019-01-10",2019,1,17,"Do",22767,1679.88333333336,233,2055.75,375.86666666664,-383.52442753482
"2019-01-10",2019,1,18,"Do",22792,2346.68333333334,234,2080.75,-265.93333333334,-529.419810840542
"2019-01-10",2019,1,19,"Do",22335,2685.44333333332,235,1623.75,-1061.69333333332,-485.704519971627
"2019-01-10",2019,1,20,"Do",21834,2342.8033333333,236,1122.75,-1220.0533333333,-464.660636284822
"2019-01-10",2019,1,21,"Do",21352,1847.72333333331,237,640.75,-1206.97333333331,-391.464450384405
"2019-01-10",2019,1,22,"Do",20854,1411.64333333331,238,142.75,-1268.89333333331,-343.154510609737
"2019-01-10",2019,1,23,"Do",19794,734.603333333351,239,-917.25,-1651.85333333335,-303.756762424719
"2019-01-10",2019,1,24,"Do",19080,-564.196666666679,240,-1631.25,-1067.05333333332,-191.108690989878
"2019-01-11",2019,1,1,"Fr",18170,-1605.50160256408,241,-2615.792,-1010.29039743592,157.964757292979
"2019-01-11",2019,1,2,"Fr",17845,-2566.19391025633,242,-2940.792,-374.59808974367,342.947003221511
"2019-01-11",2019,1,3,"Fr",17422,-3140.46314102563,243,-3363.792,-223.32885897437,400.818618328978
"2019-01-11",2019,1,4,"Fr",17498,-3362.04006410269,244,-3287.792,74.24806410269,376.540156663467
"2019-01-11",2019,1,5,"Fr",17698,-3414.61698717952,245,-3087.792,326.82498717952,307.881437555493
"2019-01-11",2019,1,6,"Fr",18369,-3154.84775641032,246,-2416.792,738.05575641032,331.876549165451
"2019-01-11",2019,1,7,"Fr",19413,-2444.80929487193,247,-1372.792,1072.01729487193,370.760765071625
"2019-01-11",2019,1,8,"Fr",20514,-1178.73237179496,248,-271.7917,906.94067179496,405.346855231749
"2019-01-11",2019,1,9,"Fr",21825,-271.155448717971,249,1039.208,1310.36344871797,337.393366872679
"2019-01-11",2019,1,10,"Fr",22588,949.152243589745,250,1802.208,853.055756410255,225.690079425183
"2019-01-11",2019,1,11,"Fr",22823,1465.30608974354,251,2037.208,571.90191025646,117.034184447614
"2019-01-11",2019,1,12,"Fr",22798,1744.92147435901,252,2012.208,267.28652564099,100.220656773762
"2019-01-11",2019,1,13,"Fr",22649,1520.65224358966,253,1863.208,342.55575641034,104.397609983968
"2019-01-11",2019,1,14,"Fr",22536,1459.30608974365,254,1750.208,290.90191025635,91.8378832504967
"2019-01-11",2019,1,15,"Fr",22433,1390.45993589742,255,1647.208,256.74806410258,43.0819905884186
"2019-01-11",2019,1,16,"Fr",22532,1333.42147435892,256,1746.208,412.78652564108,-145.21973581018
"2019-01-11",2019,1,17,"Fr",22824,1617.65224358977,257,2038.208,420.55575641023,-383.52442753482
"2019-01-11",2019,1,18,"Fr",22882,2312.26762820512,258,2096.208,-216.05962820512,-529.419810840542
"2019-01-11",2019,1,19,"Fr",22324,2580.92147435902,259,1538.208,-1042.71347435902,-485.704519971627
"2019-01-11",2019,1,20,"Fr",21734,2137.5368589744,260,948.2083,-1189.3285589744,-464.660636284822
"2019-01-11",2019,1,21,"Fr",21258,1594.45993589742,261,472.2083,-1122.25163589742,-391.464450384405
"2019-01-11",2019,1,22,"Fr",20980,1138.22916666666,262,194.2083,-944.02086666666,-343.154510609737
"2019-01-11",2019,1,23,"Fr",20130,540.883012820513,263,-655.7917,-1196.67471282051,-303.756762424719
