"year","month","day","wday","mid_load","target_residuals","lm_pred","index","lstm","arima_lstm","stoch","full_model","res_full_model"
2015,5,"WE","So",-2107.19223744292,1280.13644696367,-3387.32868440659,874,0,925.560035346206,925.560035346206,-2461.76864906038,354.576411617464
2015,5,"WD","Mo",-1371.52557077626,870.736239114746,-2242.26180989101,875,0,1043.87191519185,1043.87191519185,-1198.38989469916,-173.135676077101
2015,5,"WD","Di",-1246.23390410959,789.854507639509,-2036.0884117491,876,0,876.041372275943,876.041372275943,-1160.04703947316,-86.186864636433
2015,5,"WD","Mi",-1167.52557077626,1148.65585325153,-2316.18142402779,877,0,722.890671288711,722.890671288711,-1593.29075273908,425.765181962819
2015,5,"WD","Do",-1291.10890410959,815.599338803671,-2106.70824291326,878,0,914.040116230606,914.040116230606,-1192.66812668265,-98.4407774269364
2015,5,"WD","Fr",-1663.10890410959,623.126546256685,-2286.23545036628,879,0,923.990229623363,923.990229623363,-1362.24522074292,-300.863683366673
2015,5,"WE","Sa",-2162.85890410959,542.858067088107,-2705.7169711977,880,0,737.441831405512,737.441831405512,-1968.27513979219,-194.583764317402
2015,5,"WE","So",-3298.31723744292,9.4399067380632,-3307.75714418098,881,0,560.100561498601,560.100561498601,-2747.65658268238,-550.660654760541
2015,6,"HD","Mo",-2811.15057077626,485.15944932507,-3296.31002010133,882,0,212.233052812354,212.233052812354,-3084.07696728898,272.926396512717
2015,6,"WD","Di",-1829.40057077626,22.5878169489213,-1851.98838772518,883,0,482.826785562311,482.826785562311,-1369.16160216287,-460.238968613392
2015,6,"WD","Mi",-1535.77557077626,124.356334954814,-1660.13190573107,884,0,313.091972238236,313.091972238236,-1347.03993349283,-188.735637283426
2015,6,"WD","Do",-1295.85890410959,325.851914601126,-1621.71081871072,885,0,177.852774947926,177.852774947926,-1443.85804376279,147.999139653204
2015,6,"WD","Fr",-1454.98390410959,545.764008177158,-2000.74791228675,886,0,275.844941988748,275.844941988748,-1724.902970298,269.919066188412
2015,6,"WE","Sa",-2036.15057077626,649.356431256025,-2685.50700203228,887,0,530.62543309668,530.62543309668,-2154.8815689356,118.73099815934
2015,6,"WE","So",-2459.56723744292,560.531265824372,-3020.09850326729,888,0,552.709452864233,552.709452864233,-2467.38905040306,7.82181296013687
2015,6,"WD","Mo",-1483.85890410959,334.69746642682,-1818.55637053641,889,0,555.526348659868,555.526348659868,-1263.03002187654,-220.828882233048
2015,6,"WD","Di",-1386.98390410959,143.11237325141,-1530.096277361,890,0,344.834233511453,344.834233511453,-1185.26204384955,-201.721860260043
2015,6,"WD","Mi",-1201.15057077626,192.879466654505,-1394.03003743077,891,0,253.053892914746,253.053892914746,-1140.97614451602,-60.1744262602358
2015,6,"WD","Do",-1219.10890410959,237.920158878726,-1457.02906298832,892,0,274.281455309187,274.281455309187,-1182.74760767913,-36.3612964304568
2015,6,"WD","Fr",-1375.56723744292,158.645337541846,-1534.21257498477,893,0,324.810363905856,324.810363905856,-1209.40221107891,-166.165026364006
2015,6,"WE","Sa",-1930.77557077626,145.673123042378,-2076.44869381864,894,0,279.022848416504,279.022848416504,-1797.42584540214,-133.349725374124
2015,6,"WE","So",-2237.77557077626,282.916286311065,-2520.69185708732,895,0,263.043969337752,263.043969337752,-2257.64788774957,19.872316973308
2015,6,"WD","Mo",-1096.44223744292,258.243640484847,-1354.68587792777,896,0,253.868992268495,253.868992268495,-1100.81688565928,4.37464821635513
2015,6,"WD","Di",-1131.27557077626,170.221429068333,-1301.49699984459,897,0,238.249455599325,238.249455599325,-1063.24754424527,-68.0280265309948
2015,6,"WD","Mi",-1065.85890410959,547.593566171811,-1613.4524702814,898,0,257.590941747975,257.590941747975,-1355.86152853343,290.002624423835
2015,6,"WD","Do",-1526.98390410959,422.323233945894,-1949.30713805548,899,0,485.85432494683,485.85432494683,-1463.45281310865,-63.53109100094
2015,6,"WD","Fr",-1550.56723744292,581.85088810734,-2132.41812555026,900,0,392.579934286407,392.579934286407,-1739.83819126385,189.270953820933
2015,6,"WE","Sa",-2068.10890410959,740.354616164957,-2808.46352027455,901,0,470.992708773513,470.992708773513,-2337.47081150104,269.361907391447
2015,6,"WE","So",-2573.85890410959,725.847779914506,-3299.7066840241,902,0,667.248839223199,667.248839223199,-2632.4578448009,58.5989406913104
2015,6,"WD","Mo",-1639.19223744292,497.386745500608,-2136.57898294353,903,0,692.42935685661,692.42935685661,-1444.14962608692,-195.042611356
2015,6,"WD","Di",-2230.52557077626,-436.19607264095,-1794.32949813531,904,0,482.814266474186,482.814266474186,-1311.51523166112,-919.010339115136
2015,6,"WD","Mi",-2004.19223744292,-368.510053224522,-1635.6821842184,905,0,-83.7222427216876,-83.7222427216876,-1719.40442694009,-284.787810502833
2015,6,"WD","Do",-1953.81723744292,-413.298398482976,-1540.51883895994,906,0,-196.100696476704,-196.100696476704,-1736.61953543664,-217.197702006276
2015,6,"WD","Fr",-2226.94223744292,-506.343271732122,-1720.5989657108,907,0,-175.563515321467,-175.563515321467,-1896.16248103227,-330.779756410654
2015,6,"WE","Sa",-2918.23390410959,-361.723947949573,-2556.50995616002,908,0,-236.182031701325,-236.182031701325,-2792.69198786134,-125.541916248245
2015,6,"HD","So",-3608.31723744292,277.447330380271,-3885.76456782319,909,0,-213.28936278203,-213.28936278203,-4099.05393060522,490.736693162301
2015,6,"WD","Mo",-3179.40057077626,-978.94803190487,-2200.45253887139,910,0,159.635043184711,159.635043184711,-2040.81749568668,-1138.58307508958
2015,6,"WD","Di",-2724.60890410959,-707.996629998052,-2016.61227411154,911,0,-613.481585576946,-613.481585576946,-2630.09385968849,-94.515044421104
2015,7,"WD","Mi",-2593.44223744292,-657.617514554742,-1935.82472288818,912,0,-375.465699275262,-375.465699275262,-2311.29042216344,-282.151815279478
2015,7,"WD","Do",-2488.56723744292,-613.138134127051,-1875.42910331587,913,0,-453.161629142487,-453.161629142487,-2328.59073245836,-159.976504984564
2015,7,"WD","Fr",-2411.65057077626,-674.568192218616,-1737.08237855764,914,0,-399.130944416443,-399.130944416443,-2136.21332297408,-275.437247802176
2015,7,"WE","Sa",-2974.02557077626,-659.799442381686,-2314.22612839457,915,0,-423.695462234136,-423.695462234136,-2737.92159062871,-236.103980147554
2015,7,"WE","So",-3392.85890410959,-741.36371930929,-2651.4951848003,916,0,-385.093358907683,-385.093358907683,-3036.58854370798,-356.270360401607
2015,7,"WD","Mo",-2283.85890410959,-833.350973461502,-1450.50793064809,917,0,-695.264039382548,-695.264039382548,-2145.77197003064,-138.086934078952
2015,7,"WD","Di",-2174.27557077626,-986.898582839424,-1187.37698793684,918,0,-599.298945872917,-599.298945872917,-1786.67593380976,-387.599636966503
2015,7,"WD","Mi",-1679.48390410959,-824.718657078361,-854.765247031229,919,0,-708.483526561888,-708.483526561888,-1563.24877359312,-116.235130516473
2015,7,"WD","Do",-1504.31723744292,-476.703467151639,-1027.61377029128,920,0,-694.870178809235,-694.870178809235,-1722.48394910052,218.166711657595
2015,7,"WD","Fr",-1995.27557077626,-687.348899943738,-1307.92667083252,921,0,-495.313471854763,-495.313471854763,-1803.24014268728,-192.035428088977
2015,7,"WE","Sa",-2871.27557077626,-458.424080957159,-2412.8514898191,922,0,-473.1086097496,-473.1086097496,-2885.9600995687,14.6845287924407
2015,7,"WE","So",-3503.02557077626,-106.214576503733,-3396.81099427253,923,0,-443.758718202258,-443.758718202258,-3840.56971247479,337.544141698528
2015,7,"WD","Mo",-2539.31723744292,-242.457914073195,-2296.85932336972,924,0,-231.313833404062,-231.313833404062,-2528.17315677378,-11.144080669138
2015,7,"WD","Di",-2426.81723744292,-155.187952675296,-2271.62928476762,925,0,-244.105529172652,-244.105529172652,-2515.73481394027,88.917576497352
2015,7,"WD","Mi",-2244.98390410959,-134.217162295187,-2110.7667418144,926,0,-137.367223845043,-137.367223845043,-2248.13396565944,3.15006154985258
2015,7,"WD","Do",-2299.56723744292,-272.135717621961,-2027.43151982096,927,0,-111.538661470652,-111.538661470652,-2138.97018129161,-160.597056151308
2015,7,"WD","Fr",-2189.52557077626,-371.945009718213,-1817.58056105805,928,0,-285.372275959263,-285.372275959263,-2102.95283701731,-86.5727337589465
2015,7,"WE","Sa",-2787.73390410959,-372.318199635295,-2415.4157044743,929,0,-304.908367675741,-304.908367675741,-2720.32407215004,-67.4098319595496
2015,7,"WE","So",-3100.60890410959,-408.201581424119,-2692.40732268547,930,0,-224.587273697098,-224.587273697098,-2916.99459638257,-183.614307727022
2015,7,"WD","Mo",-2092.23390410959,-473.242913532736,-1618.99099057685,931,0,-343.288038315263,-343.288038315263,-1962.27902889211,-129.954875217477
2015,7,"WD","Di",-2123.35890410959,-593.924763327579,-1529.43414078201,932,0,-426.480865837147,-426.480865837147,-1955.91500661916,-167.443897490433
2015,7,"WD","Mi",-1856.85890410959,-566.413611362899,-1290.44529274669,933,0,-462.031666610904,-462.031666610904,-1752.47695935759,-104.381944751996
2015,7,"WD","Do",-1570.69223744292,-255.165505575052,-1315.52673186787,934,0,-474.721353655952,-474.721353655952,-1790.24808552382,219.555848080902
2015,7,"WD","Fr",-1446.81723744292,-246.262557974175,-1200.55467946874,935,0,-331.793060730271,-331.793060730271,-1532.34774019901,85.5305027560912
2015,7,"WE","Sa",-1852.40057077626,-566.666608581712,-1285.73396219455,936,0,-270.931133204612,-270.931133204612,-1556.66509539916,-295.735475377098
2015,7,"WE","So",-2289.15057077626,-279.012464730965,-2010.13810604529,937,0,-444.059860158463,-444.059860158463,-2454.19796620375,165.047395427493
2015,7,"WD","Mo",-1600.31723744292,-540.921771030843,-1059.39546641208,938,0,-329.191077529959,-329.191077529959,-1388.58654394204,-211.730693500881
2015,7,"WD","Di",-1753.94223744292,-634.632166282185,-1119.31007116073,939,0,-486.719203719152,-486.719203719152,-1606.02927487988,-147.912962563038
2015,7,"WD","Mi",-1730.94223744292,-471.075738840937,-1259.86649860198,940,0,-563.303915541967,-563.303915541967,-1823.17041414395,92.228176701027
2015,7,"WD","Do",-1760.48390410959,-416.258938072558,-1344.22496603703,941,0,-396.991385112908,-396.991385112908,-1741.21635114994,-19.267552959652
2015,7,"WD","Fr",-1844.52557077626,-397.094296016365,-1447.4312747599,942,0,-355.542723694782,-355.542723694782,-1802.97399845468,-41.5515723215781
2015,8,"WE","Sa",-2710.06723744292,-390.585656408143,-2319.48158103478,943,0,-291.644853574049,-291.644853574049,-2611.12643460883,-98.9408028340913
2015,8,"WE","So",-3168.23390410959,-348.505952567647,-2819.72795154194,944,0,-311.974897394367,-311.974897394367,-3131.70284893631,-36.5310551732828
2015,8,"WD","Mo",-2251.06723744292,-429.18216309492,-1821.885074348,945,0,-317.883378089344,-317.883378089344,-2139.76845243734,-111.298785005577
2015,8,"WD","Di",-2067.15057077626,-578.796929511934,-1488.35364126433,946,0,-379.557510497685,-379.557510497685,-1867.91115176202,-199.239419014245
2015,8,"WD","Mi",-1700.19223744292,-447.059483371382,-1253.13275407154,947,0,-476.342649557129,-476.342649557129,-1729.47540362867,29.2831661857485
2015,8,"WD","Do",-1605.69223744292,-441.285725669313,-1164.40651177361,948,0,-415.054927776386,-415.054927776386,-1579.46143955,-26.2307978929246
2015,8,"WD","Fr",-1695.73390410959,-406.57430775751,-1289.15959635208,949,0,-382.248249211627,-382.248249211627,-1671.40784556371,-24.3260585458829
2015,8,"WE","Sa",-2305.27557077626,-416.958226467873,-1888.31734430839,950,0,-370.191904327732,-370.191904327732,-2258.50924863612,-46.7663221401376
2015,8,"WE","So",-2665.77557077626,-275.424447682731,-2390.35112309353,951,0,-397.528926348945,-397.528926348945,-2787.88004944248,122.104478666216
2015,8,"WD","Mo",-1532.19223744292,-436.297868593287,-1095.89436884963,952,0,-322.687538732356,-322.687538732356,-1418.58190758199,-113.610329860934
2015,8,"WD","Di",-1332.23390410959,-659.9620769429,-672.27182716669,953,0,-380.371143660903,-380.371143660903,-1052.64297082759,-279.590933281997
2015,8,"WD","Mi",-1203.02557077626,-629.79977402054,-573.22579675572,954,0,-525.85756293528,-525.85756293528,-1099.083359691,-103.94221108526
2015,8,"WD","Do",-1256.65057077626,-560.697523744954,-695.953047031306,955,0,-585.870406823934,-585.870406823934,-1281.82345385524,25.17288307898
2015,8,"WD","Fr",-1621.98390410959,-606.044189785738,-1015.93971432385,956,0,-523.424071017004,-523.424071017004,-1539.36378534085,-82.6201187687363
2015,8,"WE","Sa",-2192.06723744292,-425.237625392616,-1766.8296120503,957,0,-503.149958413984,-503.149958413984,-2269.97957046428,77.9123330213647
2015,8,"WE","So",-2869.35890410959,-347.06136423617,-2522.29753987342,958,0,-398.290882734647,-398.290882734647,-2920.58842260807,51.2295184984764
2015,8,"WD","Mo",-2227.77557077626,-503.078531271454,-1724.69703950481,959,0,-399.81727080924,-399.81727080924,-2124.51431031405,-103.26126046221
2015,8,"WD","Di",-2402.90057077626,-276.438791795851,-2126.46177898041,960,0,-489.724758176601,-489.724758176601,-2616.18653715701,213.285966380751
2015,8,"WD","Mi",-2623.44223744292,-362.237398145534,-2261.20483929739,961,0,-325.187637877503,-325.187637877503,-2586.39247717489,-37.0497602680266
2015,8,"WD","Do",-2430.77557077626,8.81794261587311,-2439.59351339213,962,0,-341.209213765565,-341.209213765565,-2780.80272715769,350.027156381435
2015,8,"WD","Fr",-2655.23390410959,-198.979882159078,-2456.25402195051,963,0,-166.03913542401,-166.03913542401,-2622.29315737452,-32.9407467350707
2015,8,"WE","Sa",-2987.06723744292,-205.7812184104,-2781.28601903252,964,0,-185.484267779793,-185.484267779793,-2966.77028681231,-20.2969506306067
2015,8,"WE","So",-3476.60890410959,-250.462896389776,-3226.14600771981,965,0,-199.144345120977,-199.144345120977,-3425.29035284079,-51.3185512688033
2015,8,"HD","Mo",-3198.77557077626,-12.4344077805554,-3186.3411629957,966,0,-296.07482266371,-296.07482266371,-3482.41598565941,283.64041488315
2015,8,"WD","Di",-2460.06723744292,-573.38095593431,-1886.68628150861,967,0,-116.930662867713,-116.930662867713,-2003.61694437632,-456.450293066598
2015,8,"WD","Mi",-2273.94223744292,-512.867589891972,-1761.07464755095,968,0,-404.904524693281,-404.904524693281,-2165.97917224423,-107.963065198689
2015,8,"WD","Do",-2126.69223744292,-363.35068540058,-1763.34155204234,969,0,-410.830488886928,-410.830488886928,-2174.17204092927,47.4798034863479
2015,8,"WD","Fr",-2281.69223744292,-577.607095757969,-1704.08514168495,970,0,-407.139021086465,-407.139021086465,-2111.22416277141,-170.468074671505
2015,8,"WE","Sa",-2520.98390410959,-314.740846872462,-2206.24305723713,971,0,-496.001183333993,-496.001183333993,-2702.24424057112,181.260336461533
2015,8,"WE","So",-3125.19223744292,-353.123411519429,-2772.06882592349,972,0,-342.236994130976,-342.236994130976,-3114.30582005447,-10.8864173884544
2015,8,"WD","Mo",-2189.77557077626,-666.257201058323,-1523.51836971794,973,0,-282.770147382061,-282.770147382061,-1806.2885171,-383.487053676259
2015,9,"WD","Di",-1993.77557077626,-644.433446521746,-1349.34212425451,974,0,-581.153431725438,-581.153431725438,-1930.49555597995,-63.2800147963121
2015,9,"WD","Mi",-1572.77557077626,-584.31292091423,-988.46264986203,975,0,-610.047770174012,-610.047770174012,-1598.51042003604,25.7348492597819
2015,9,"WD","Do",-1639.81723744292,-536.128129992698,-1103.68910745022,976,0,-505.03642808142,-505.03642808142,-1608.72553553164,-31.0917019112799
2015,9,"WD","Fr",-1825.52557077626,-726.221770453593,-1099.30380032267,977,0,-492.191603617808,-492.191603617808,-1591.49540394048,-234.030166835782
2015,9,"WE","Sa",-2478.85890410959,-413.505885423842,-2065.35301868575,978,0,-602.144280811253,-602.144280811253,-2667.497299497,188.638395387413
2015,9,"WE","So",-2988.98390410959,-161.789310045018,-2827.19459406457,979,0,-451.655045357175,-451.655045357175,-3278.84963942175,289.865735312155
2015,9,"WD","Mo",-2565.27557077626,-379.537809625559,-2185.7377611507,980,0,-288.800115532272,-288.800115532272,-2474.53787668297,-90.7376940932877
2015,9,"WD","Di",-2515.90057077626,-413.033064716813,-2102.86750605945,981,0,-341.835747511022,-341.835747511022,-2444.70325357047,-71.1973172057874
2015,9,"WD","Mi",-2429.60890410959,-450.882514030987,-1978.7263900786,982,0,-400.472333194995,-400.472333194995,-2379.1987232736,-50.4101808359951
2015,9,"WD","Do",-2367.85890410959,-512.105403794466,-1855.75350031512,983,0,-457.442441273433,-457.442441273433,-2313.19594158855,-54.6629625210371
2015,9,"WD","Fr",-2490.02557077626,-532.132312670853,-1957.89325810541,984,0,-498.177681760384,-498.177681760384,-2456.07093986579,-33.9546309104662
2015,9,"WE","Sa",-2785.98390410959,-143.089634406853,-2642.89426970274,985,0,-445.86950892369,-445.86950892369,-3088.76377862643,302.779874516839
2015,9,"WE","So",-3141.65057077626,41.701728448103,-3183.35229922436,986,0,-219.005985785184,-219.005985785184,-3402.35828500954,260.707714233284
2015,9,"WD","Mo",-2351.15057077626,-269.499978588554,-2081.65059218771,987,0,-96.5738323798992,-96.5738323798992,-2178.22442456761,-172.926146208651
2015,9,"WD","Di",-2292.40057077626,-294.706153561965,-1997.69441721429,988,0,-235.827549303513,-235.827549303513,-2233.5219665178,-58.878604258457
2015,9,"WD","Mi",-2204.27557077626,-303.406285067927,-1900.86928570833,989,0,-315.95455966206,-315.95455966206,-2216.82384537039,12.5482745941304
2015,9,"WD","Do",-2003.15057077626,-201.792237020465,-1801.3583337558,990,0,-360.997845558412,-360.997845558412,-2162.35617931421,159.205608537952
2015,9,"WD","Fr",-2011.56723744292,-74.5922896598117,-1936.97494778311,991,0,-258.451844038142,-258.451844038142,-2195.42679182125,183.859554378332
2015,9,"WE","Sa",-2620.40057077626,-206.016172096523,-2414.38439867974,992,0,-69.3345764647376,-69.3345764647376,-2483.71897514448,-136.681595631782
2015,9,"WE","So",-3118.85890410959,12.576340191401,-3131.43524430099,993,0,-167.449769019516,-167.449769019516,-3298.88501332051,180.026109210916
2015,9,"WD","Mo",-2428.35890410959,-101.409729672495,-2326.9491744371,994,0,-160.419524569316,-160.419524569316,-2487.36869900642,59.0097948968255
2015,9,"WD","Di",-2237.94223744292,111.639944711244,-2349.58218215416,995,0,-147.280580072207,-147.280580072207,-2496.86276222637,258.920524783447
2015,9,"WD","Mi",-2201.48390410959,-326.399530411677,-1875.08437369791,996,0,24.6726565280651,24.6726565280651,-1850.41171716984,-351.072186939745
2015,9,"WD","Do",-1990.27557077626,-168.857511808149,-1821.41805896811,997,0,-231.408952406816,-231.408952406816,-2052.82701137493,62.5514405986662
2015,9,"WD","Fr",-1984.06723744292,-157.491830029328,-1826.57540741359,998,0,-228.452818690845,-228.452818690845,-2055.02822610444,70.9609886615153
2015,9,"WE","Sa",-2504.48390410959,-6.70108354318654,-2497.7828205664,999,0,-201.147639180864,-201.147639180864,-2698.93045974726,194.446555637674
2015,9,"WE","So",-3082.23390410959,377.646301994992,-3459.88020610458,1000,0,-28.5747115410719,-28.5747115410719,-3488.45491764565,406.221013536061
2015,9,"WD","Mo",-2245.23390410959,68.2135108412813,-2313.44741495087,1001,0,188.094892676587,188.094892676587,-2125.35252227428,-119.881381835307
2015,9,"WD","Di",-2110.31723744292,12.114147532996,-2122.43138497592,1002,0,65.7714980330932,65.7714980330932,-2056.65988694283,-53.6573505000933
2015,9,"WD","Mi",-2077.77557077626,-347.1514713735,-1730.62409940276,1003,0,-82.7417185554424,-82.7417185554424,-1813.3658179582,-264.409752818057
2015,10,"WD","Do",-2095.40057077626,-1379.027779437,-716.372791339263,1004,0,-589.23717478613,-589.23717478613,-1305.60996612539,-789.790604650867
2015,10,"WD","Fr",-1959.15057077626,-1217.0639467739,-742.086624002356,1005,0,-1084.20782482236,-1084.20782482236,-1826.29444882471,-132.856121951549
2015,10,"WE","Sa",-2536.02557077626,-1239.68355759977,-1296.34201317649,1006,0,-1080.72309736882,-1080.72309736882,-2377.06511054531,-158.960460230949
2015,10,"WE","So",-2896.23390410959,-810.123275199965,-2086.11062890963,1007,0,-1004.38911106172,-1004.38911106172,-3090.49973997135,194.265835861762
2015,10,"WD","Mo",-1988.15057077626,-796.241017036488,-1191.90955373977,1008,0,-792.808105662161,-792.808105662161,-1984.71765940193,-3.43291137432902
2015,10,"WD","Di",-1887.77557077626,-686.842644837297,-1200.93292593896,1009,0,-777.570583239911,-777.570583239911,-1978.50350917887,90.7279384026103
2015,10,"WD","Mi",-1600.35890410959,-1092.43907052223,-507.919833587361,1010,0,-751.278258366867,-751.278258366867,-1259.19809195423,-341.160812155362
2015,10,"WD","Do",-1222.85890410959,-1139.01938738797,-83.8395167216227,1011,0,-1042.35267567334,-1042.35267567334,-1126.19219239496,-96.6667117146283
2015,10,"WD","Fr",-702.817237442922,-1482.1807549488,779.363517505876,1012,0,-1058.25822400011,-1058.25822400011,-278.894706494235,-423.922530948687
2015,10,"WE","Sa",-787.400570776255,-1343.78069022132,556.380119445065,1013,0,-1285.95380854162,-1285.95380854162,-729.573689096556,-57.8268816796991
2015,10,"WE","So",-862.192237442922,-826.505738882579,-35.6864985603433,1014,0,-1202.83988974782,-1202.83988974782,-1238.52638830816,376.334150865237
2015,10,"WD","Mo",393.724429223745,-684.975600611884,1078.70002983563,1015,0,-860.162694924672,-860.162694924672,218.537334910958,175.187094312787
2015,10,"WD","Di",710.057762557078,-421.551675985635,1131.60943854271,1016,0,-669.083312628061,-669.083312628061,462.526125914649,247.531636642429
2015,10,"HD","Mi",-379.067237442922,-311.008744560876,-68.0584928820458,1017,0,-605.179503845695,-605.179503845695,-673.237996727741,294.170759284819
2015,10,"WD","Do",332.016095890411,-743.032988261196,1075.04908415161,1018,0,-474.543612171663,-474.543612171663,600.505471979947,-268.489376089536
2015,10,"WD","Fr",235.266095890411,-588.662024146202,823.928120036613,1019,0,-731.91861020566,-731.91861020566,92.0095098309533,143.256586059458
2015,10,"WE","Sa",-332.483904109589,-391.447291454566,58.9633873449773,1020,0,-666.016270713951,-666.016270713951,-607.052883368974,274.568979259385
2015,10,"WE","So",-987.400570776255,-172.872911550764,-814.527659225491,1021,0,-476.088975803678,-476.088975803678,-1290.61663502917,303.216064252914
2015,10,"WD","Mo",58.807762557078,-12.0380971009174,70.8458596579954,1022,0,-287.985146961972,-287.985146961972,-217.139287303977,275.947049861055
2015,10,"WD","Di",336.307762557078,258.633713208943,77.674049348135,1023,0,-129.023076828497,-129.023076828497,-51.3490274803618,387.65679003744
2015,10,"WD","Mi",636.432762557078,258.242087540829,378.190675016249,1024,0,51.2468190639072,51.2468190639072,429.437494080156,206.995268476922
2015,10,"WD","Do",876.224429223745,339.99853880583,536.225890417915,1025,0,-14.6770125478874,-14.6770125478874,521.548877870028,354.675551353717
2015,10,"WD","Fr",753.599429223745,91.472075332876,662.127353890869,1026,0,114.045915928855,114.045915928855,776.173269819725,-22.5738405959795
2015,10,"WE","Sa",-68.067237442922,-81.9773367943416,13.9100993514195,1027,0,49.8771318888118,49.8771318888118,63.7872312402313,-131.854468683153
2015,10,"WE","So",-747.483904109589,-32.227852612436,-715.256051497153,1028,0,-116.973616171031,-116.973616171031,-832.229667668184,84.7457635585952
2015,10,"WD","Mo",418.182762557078,96.5978101597183,321.58495239736,1029,0,-146.412925396568,-146.412925396568,175.172027000792,243.010735556286
2015,10,"WD","Di",559.307762557078,-98.2751090463609,657.582871603439,1030,0,24.3070330721386,24.3070330721386,681.889904675578,-122.5821421185
2015,10,"WD","Mi",738.474429223745,-147.36297895108,885.837408174825,1031,0,-68.5289495632925,-68.5289495632925,817.308458611533,-78.8340293877875
2015,10,"WD","Do",750.974429223745,-591.022993597286,1341.99742282103,1032,0,-156.510228744265,-156.510228744265,1185.48719407677,-434.51276485302
2015,10,"WD","Fr",780.641095890411,-582.758939779656,1363.40003567007,1033,0,-514.75745694955,-514.75745694955,848.64257872052,-68.001482830109
2015,10,"WE","Sa",253.557762557078,-777.621677548886,1031.17944010596,1034,0,-560.7047342304,-560.7047342304,470.47470587556,-216.916943318482
2015,11,"WE","So",-220.692237442922,-864.776689919211,644.084452476289,1035,0,-830.642974727233,-830.642974727233,-186.558522250944,-34.1337151919783
2015,11,"WD","Mo",755.016095890411,-771.279308038288,1526.2954039287,1036,0,-779.557310231076,-779.557310231076,746.738093697624,8.27800219278743
2015,11,"WD","Di",705.182762557078,-748.920197069516,1454.10295962659,1037,0,-785.93188234818,-785.93188234818,668.17107727841,37.0116852786676
2015,11,"WD","Mi",632.599429223745,-669.232056408505,1301.83148563225,1038,0,-724.696010415727,-724.696010415727,577.135475216523,55.4639540072225
2015,11,"WD","Do",816.307762557078,-661.508689150142,1477.81645170722,1039,0,-713.078979686354,-713.078979686354,764.737472020866,51.5702905362123
2015,11,"WD","Fr",935.057762557078,-531.525827306949,1466.58358986403,1040,0,-688.44317744415,-688.44317744415,778.14041241988,156.917350137198
2015,11,"WE","Sa",244.599429223745,-808.630074612197,1053.22950383594,1041,0,-628.24818763576,-628.24818763576,424.98131620018,-180.381886976435
2015,11,"WE","So",-142.733904109589,-450.238211509057,307.504307399468,1042,0,-714.906781488917,-714.906781488917,-407.402474089449,264.66856997986
2015,11,"WD","Mo",875.016095890411,-402.94366347504,1277.95975936545,1043,0,-538.218674559505,-538.218674559505,739.741084805945,135.275011084466
2015,11,"WD","Di",840.474429223745,-178.504109435172,1018.97853865892,1044,0,-472.955055370632,-472.955055370632,546.023483288288,294.450945935457
2015,11,"WD","Mi",570.182762557078,-232.10118758102,802.283950138098,1045,0,-311.769386829115,-311.769386829115,490.514563308983,79.6681992480952
2015,11,"WD","Do",513.682762557078,-133.20348383594,646.886246393018,1046,0,-279.174009005009,-279.174009005009,367.712237388009,145.970525169069
2015,11,"WD","Fr",451.599429223745,-119.846849848399,571.446279072144,1047,0,-228.026403105379,-228.026403105379,343.419875966765,108.17955325698
2015,11,"WE","Sa",-4.10890410958867,-163.226037954212,159.117133844623,1048,0,-284.17553544347,-284.17553544347,-125.058401598847,120.949497489259
2015,11,"WE","So",-368.608904109589,-309.208015811903,-59.4008882976859,1049,0,-219.085331824086,-219.085331824086,-278.486220121772,-90.122683987817
2015,11,"WD","Mo",1062.51609589041,-308.014826226213,1370.53092211662,1050,0,-289.960579816214,-289.960579816214,1080.57034230041,-18.0542464099965
2015,11,"WD","Di",1303.22442922374,-394.385930043381,1697.61035926712,1051,0,-313.446516414255,-313.446516414255,1384.16384285287,-80.9394136291255
2015,11,"WD","Mi",1433.93276255708,-166.613630778559,1600.54639333564,1052,0,-423.318563362664,-423.318563362664,1177.22782997298,256.704932584104
2015,11,"WD","Do",1053.51609589041,-418.088025247243,1471.60412113765,1053,0,-249.445748563616,-249.445748563616,1222.15837257403,-168.642276683624
2015,11,"WD","Fr",931.682762557078,-87.3707025332183,1019.0534650903,1054,0,-349.829450351081,-349.829450351081,669.224014739219,262.458747817859
2015,11,"WE","Sa",116.807762557078,-184.911167387682,301.71892994476,1055,0,-207.764049341534,-207.764049341534,93.9548806032257,22.8528819538523
2015,11,"WE","So",-326.317237442922,118.385065160832,-444.702302603754,1056,0,-274.770570212944,-274.770570212944,-719.472872816698,393.155635373776
2015,11,"WD","Mo",691.807762557078,-345.029870458529,1036.83763301561,1057,0,-56.2619310118226,-56.2619310118226,980.575702003787,-288.767939446709
2015,11,"WD","Di",1188.80776255708,-221.961000233168,1410.76876279025,1058,0,-281.336159054165,-281.336159054165,1129.43260373609,59.3751588209948
2015,11,"WD","Mi",1551.47442922374,-397.56345357692,1949.03788280066,1059,0,-259.901888543923,-259.901888543923,1689.13599425674,-137.661565032997
2015,11,"WD","Do",1717.84942922374,-747.988288014086,2465.83771723783,1060,0,-425.95547960782,-425.95547960782,2039.88223763001,-322.03280840627
2015,11,"WD","Fr",1711.68276255708,-948.730982742292,2660.41374529937,1061,0,-564.18901080875,-564.18901080875,2096.22473449062,-384.54197193354
